구분,행정구역코드,1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100),위치업데이트,,,
kor,4481035000,충청남도,예산군,응봉면,56,107,126,45,47.67,36,39,20.89,126.763241666666,36.6558027777777,,,,
kor,4481036000,충청남도,예산군,덕산면,55,108,126,40,3.55,36,41,55.2,126.667652777777,36.6986666666666,,,,
kor,4481037000,충청남도,예산군,봉산면,55,109,126,41,1.67,36,44,44.97,126.683797222222,36.745825,,,,
kor,4481038000,충청남도,예산군,고덕면,56,109,126,43,34.84,36,45,21.45,126.726344,36.755959,,,,
kor,4481039000,충청남도,예산군,신암면,57,109,126,49,41.64,36,43,54.07,126.828233333333,36.7316861111111,,,,
kor,4481040000,충청남도,예산군,오가면,57,108,126,47,59.15,36,41,3.14,126.799763888888,36.6842055555555,,,,
kor,4482500000,충청남도,태안군,,48,109,126,17,59.91,36,44,33.6,126.299975,36.7426666666666,,,,
kor,4482525000,충청남도,태안군,태안읍,48,109,126,17,54.0,36,45,16.97,126.298333333333,36.7547138888888,,,,
kor,4482525300,충청남도,태안군,안면읍,49,104,126,20,47.4,36,31,3.32,126.346499999999,36.5175888888888,,,,
kor,4482531000,충청남도,태안군,고남면,50,102,126,24,40.4,36,25,2.97,126.411222222222,36.4174916666666,,,,
kor,4482532000,충청남도,태안군,남면,48,107,126,18,1.76,36,40,8.48,126.300488888888,36.6690222222222,,,,
kor,4482533000,충청남도,태안군,근흥면,47,108,126,13,48.23,36,42,38.8,126.230063888888,36.7107777777777,,,,
kor,4482534000,충청남도,태안군,소원면,46,109,126,11,57.52,36,45,34.64,126.199311111111,36.7596222222222,,,,
kor,4482535000,충청남도,태안군,원북면,48,110,126,15,33.11,36,49,14.27,126.259197222222,36.8206305555555,,,,
kor,4482536000,충청남도,태안군,이원면,48,111,126,16,57.47,36,52,0.76,126.282630555555,36.8668777777777,,,,
kor,4500000000,전라북도,,,63,89,127,6,39.79,35,49,2.19,127.111052777777,35.817275,,,,
kor,4511100000,전라북도,전주시완산구,,63,89,127,7,18.91,35,48,33.08,127.121919444444,35.8091888888888,,,,
kor,4511151000,전라북도,전주시완산구,중앙동,63,89,127,8,33.76,35,49,13.94,127.142711111111,35.8205388888888,,,,
kor,4511153000,전라북도,전주시완산구,풍남동,63,89,127,9,0.67,35,48,50.5,127.150186111111,35.8140277777777,,,,
kor,4511160500,전라북도,전주시완산구,노송동,63,89,127,9,37.59,35,49,17.14,127.160441666666,35.8214277777777,,,,
kor,4511163500,전라북도,전주시완산구,완산동,63,88,127,8,13.0,35,48,22.28,127.136944444444,35.8061888888888,,,,
kor,4511165000,전라북도,전주시완산구,동서학동,63,89,127,9,15.59,35,48,23.47,127.154330555555,35.8065194444444,,,,
kor,4511166000,전라북도,전주시완산구,서서학동,63,88,127,9,2.55,35,48,10.0,127.150708333333,35.8027777777777,,,,
kor,4511167100,전라북도,전주시완산구,중화산1동,63,89,127,7,36.88,35,48,41.8,127.126911111111,35.8116111111111,,,,
kor,4511167200,전라북도,전주시완산구,중화산2동,63,89,127,7,6.32,35,49,7.13,127.118422222222,35.8186472222222,,,,
kor,4511168000,전라북도,전주시완산구,서신동,63,89,127,7,3.28,35,49,40.25,127.117577777777,35.8278472222222,,,,
kor,4511169100,전라북도,전주시완산구,평화1동,63,88,127,8,33.2,35,47,42.33,127.142555555555,35.7950916666666,,,,
kor,4511169200,전라북도,전주시완산구,평화2동,63,88,127,8,12.0,35,47,2.0,127.136666666666,35.7838888888888,,,,
kor,4511170100,전라북도,전주시완산구,삼천1동,63,88,127,7,26.4,35,47,51.78,127.124,35.7977166666666,,,,
kor,4511170200,전라북도,전주시완산구,삼천2동,63,88,127,7,28.0,35,47,36.14,127.124444444444,35.7933722222222,,,,
kor,4511170300,전라북도,전주시완산구,삼천3동,63,88,127,6,59.11,35,47,38.11,127.116419444444,35.7939194444444,,,,
kor,4511171100,전라북도,전주시완산구,효자1동,63,88,127,7,55.64,35,48,10.33,127.132122222222,35.8028694444444,,,,
kor,4511171200,전라북도,전주시완산구,효자2동,63,88,127,7,18.11,35,48,14.16,127.121697222222,35.8039333333333,,,,
kor,4511171300,전라북도,전주시완산구,효자3동,63,88,127,6,44.59,35,48,12.89,127.112386111111,35.8035805555555,,,,
kor,4511171400,전라북도,전주시완산구,효자4동,62,89,127,5,52.38,35,48,14.17,127.097882,35.803936,20180705,,,
kor,4511173000,전라북도,전주시완산구,효자5동,63,89,127,6,44.59,35,48,34.88,127.112386111111,35.8096888888888,20180705,,,
kor,4511300000,전라북도,전주시덕진구,,63,89,127,8,11.11,35,49,34.99,127.136419444444,35.8263861111111,,,,
kor,4511352500,전라북도,전주시덕진구,진북동,63,89,127,8,0.71,35,49,29.88,127.133530555555,35.8249666666666,,,,
kor,4511354000,전라북도,전주시덕진구,인후1동,63,89,127,9,31.59,35,50,4.07,127.158775,35.8344638888888,,,,
kor,4511355000,전라북도,전주시덕진구,인후2동,63,89,127,8,54.0,35,50,12.91,127.148333333333,35.8369194444444,,,,
kor,4511356000,전라북도,전주시덕진구,인후3동,64,89,127,9,48.23,35,49,30.21,127.163397222222,35.8250583333333,,,,
kor,4511357000,전라북도,전주시덕진구,덕진동,63,89,127,7,22.0,35,50,32.52,127.122777777777,35.8423666666666,,,,
kor,4511358000,전라북도,전주시덕진구,금암1동,63,89,127,8,6.79,35,50,3.86,127.135219444444,35.8344055555555,,,,
kor,4511359000,전라북도,전주시덕진구,금암2동,63,89,127,8,42.64,35,50,8.22,127.145177777777,35.8356166666666,,,,
kor,4511360000,전라북도,전주시덕진구,팔복동,63,89,127,6,30.08,35,51,2.32,127.108355555555,35.8506444444444,,,,
kor,4511361100,전라북도,전주시덕진구,우아1동,64,89,127,9,41.96,35,50,48.74,127.161655555555,35.8468722222222,,,,
kor,4511361200,전라북도,전주시덕진구,우아2동,64,89,127,10,8.88,35,50,5.14,127.169133333333,35.8347611111111,,,,
kor,4511362000,전라북도,전주시덕진구,호성동,63,90,127,9,6.32,35,51,38.33,127.151755555555,35.8606472222222,,,,
kor,4511364100,전라북도,전주시덕진구,송천1동,63,90,127,7,22.59,35,51,15.0,127.122941666666,35.8541666666666,,,,
kor,4511364200,전라북도,전주시덕진구,송천2동,63,90,127,7,19.35,35,51,28.99,127.122041666666,35.8580527777777,,,,
kor,4511365000,전라북도,전주시덕진구,조촌동,62,90,127,4,41.71,35,52,19.8,127.078252777777,35.8721666666666,,,,
kor,4511366500,전라북도,전주시덕진구,여의동,62,90,127,4,20.14,35,52,15.79,127.072262,35.8710518,20191001,,,
kor,4511367000,전라북도,전주시덕진구,혁신동,62,89,127,3,41.21,35,50,14.76,127.061448,35.837433,20180705,,,
kor,4513000000,전라북도,군산시,,56,92,126,44,19.84,35,57,52.71,126.738844444444,35.9646416666666,,,,
kor,4513025000,전라북도,군산시,옥구읍,55,91,126,41,14.15,35,55,11.91,126.687263888888,35.919975,,,,
kor,4513031000,전라북도,군산시,옥산면,56,91,126,45,1.52,35,56,11.46,126.750422222222,35.9365166666666,,,,
kor,4513032000,전라북도,군산시,회현면,56,91,126,45,32.4,35,54,36.42,126.759,35.9101166666666,,,,
kor,4513033000,전라북도,군산시,임피면,58,92,126,51,9.35,35,58,46.22,126.852597222222,35.9795055555555,,,,
kor,4513034000,전라북도,군산시,서수면,58,92,126,52,40.23,35,58,49.07,126.877841666666,35.9802972222222,,,,
kor,4513035000,전라북도,군산시,대야면,57,91,126,48,49.47,35,56,37.02,126.813741666666,35.9436166666666,,,,
kor,4513036000,전라북도,군산시,개정면,57,92,126,47,54.71,35,57,19.53,126.798530555555,35.955425,,,,
kor,4513037000,전라북도,군산시,성산면,57,92,126,47,17.28,35,59,12.07,126.788133333333,35.9866861111111,,,,
kor,4513038000,전라북도,군산시,나포면,58,93,126,50,6.96,36,1,28.44,126.835266666666,36.0245666666666,,,,
kor,4513039000,전라북도,군산시,옥도면,43,95,125,58,44.59,36,6,59.69,125.979052777777,36.1165805555555,,,,
kor,4513040000,전라북도,군산시,옥서면,54,91,126,38,49.4,35,55,17.19,126.647055555555,35.9214416666666,,,,
kor,4513051500,전라북도,군산시,해신동,55,92,126,42,32.67,35,59,12.35,126.709075,35.9867638888888,,,,
kor,4513053000,전라북도,군산시,월명동,56,92,126,42,42.35,35,59,14.63,126.711763888888,35.9873972222222,,,,
kor,4513055000,전라북도,군산시,신풍동,55,92,126,42,10.2,35,58,11.72,126.702833333333,35.9699222222222,,,,
kor,4513056000,전라북도,군산시,삼학동,56,92,126,42,48.35,35,58,20.05,126.713430555555,35.9722361111111,,,,
kor,4513060500,전라북도,군산시,중앙동,56,92,126,43,14.08,35,58,57.33,126.720577777777,35.9825916666666,,,,
kor,4513064000,전라북도,군산시,흥남동,56,92,126,43,7.47,35,58,21.13,126.718741666666,35.9725361111111,,,,
kor,4513065000,전라북도,군산시,조촌동,56,92,126,44,24.47,35,58,12.33,126.740130555555,35.9700916666666,,,,
kor,4513066000,전라북도,군산시,경암동,56,92,126,43,54.96,35,58,35.89,126.731933333333,35.9766361111111,,,,
kor,4513067000,전라북도,군산시,구암동,56,92,126,44,46.03,35,58,57.88,126.746119444444,35.9827444444444,,,,
kor,4513068000,전라북도,군산시,개정동,56,92,126,45,23.47,35,57,41.21,126.756519444444,35.9614472222222,,,,
kor,4513069000,전라북도,군산시,수송동,56,92,126,42,56.96,35,57,44.97,126.715822222222,35.9624916666666,,,,
kor,4513070100,전라북도,군산시,나운1동,55,92,126,41,48.71,35,57,49.69,126.696863888888,35.9638027777777,,,,
kor,4513070200,전라북도,군산시,나운2동,55,92,126,42,6.32,35,57,42.91,126.701755555555,35.9619194444444,,,,
kor,4513070300,전라북도,군산시,나운3동,55,92,126,41,28.88,35,57,20.97,126.691355555555,35.955825,,,,
kor,4513071000,전라북도,군산시,소룡동,55,92,126,40,52.71,35,58,16.86,126.681308333333,35.97135,,,,
kor,4513072000,전라북도,군산시,미성동,55,92,126,39,31.59,35,57,22.91,126.658775,35.9563638888888,,,,
kor,4514000000,전라북도,익산시,,60,91,126,57,35.47,35,56,42.99,126.959852777777,35.9452749999999,,,,
kor,4514025000,전라북도,익산시,함열읍,60,94,126,58,0.08,36,4,17.97,126.966688888888,36.0716583333333,,,,
kor,4514031000,전라북도,익산시,오산면,59,91,126,55,5.79,35,56,8.64,126.918275,35.9357333333333,,,,
kor,4514032000,전라북도,익산시,황등면,60,93,126,56,49.4,36,0,5.27,126.947055555555,36.0014638888888,,,,
kor,4514033000,전라북도,익산시,함라면,59,94,126,54,44.96,36,3,25.32,126.912488888888,36.0570333333333,,,,
kor,4514034000,전라북도,익산시,웅포면,58,94,126,52,44.47,36,3,41.33,126.879019444444,36.0614805555555,,,,
kor,4514035000,전라북도,익산시,성당면,59,95,126,56,13.64,36,5,7.17,126.937122222222,36.085325,,,,
kor,4514036000,전라북도,익산시,용안면,60,95,126,57,15.84,36,7,1.44,126.9544,36.1170666666666,,,,
kor,4514037000,전라북도,익산시,낭산면,61,94,127,0,43.2,36,4,30.36,127.012,36.0751,,,,
kor,4514038000,전라북도,익산시,망성면,61,96,127,1,21.55,36,7,46.75,127.022652777777,36.1296527777777,,,,
kor,4514039000,전라북도,익산시,여산면,62,94,127,5,17.2,36,3,20.63,127.088111111111,36.0557305555555,,,,
kor,4514040000,전라북도,익산시,금마면,62,92,127,3,18.32,35,59,24.25,127.055088888888,35.9900694444444,,,,
kor,4514041000,전라북도,익산시,왕궁면,62,92,127,5,23.84,35,57,48.21,127.089955555555,35.9633916666666,,,,
kor,4514042000,전라북도,익산시,춘포면,61,90,127,0,26.44,35,53,51.77,127.007344444444,35.8977138888888,,,,
kor,4514043000,전라북도,익산시,삼기면,60,93,126,59,10.23,36,1,2.44,126.986175,36.0173444444444,,,,
kor,4514044000,전라북도,익산시,용동면,60,95,126,59,42.47,36,6,25.08,126.995130555555,36.1069666666666,,,,
kor,4514052000,전라북도,익산시,중앙동,60,91,126,57,16.0,35,56,12.47,126.954444444444,35.9367972222222,,,,
kor,4514053000,전라북도,익산시,평화동,60,91,126,56,51.11,35,55,45.22,126.947530555555,35.9292277777777,,,,
kor,4514056000,전라북도,익산시,인화동,60,91,126,57,20.52,35,55,35.44,126.9557,35.9265111111111,,,,
kor,4514057000,전라북도,익산시,동산동,60,91,126,57,47.0,35,55,36.05,126.963055555555,35.9266805555555,,,,
kor,4514058000,전라북도,익산시,마동,60,91,126,57,37.55,35,56,5.69,126.960430555555,35.9349138888888,,,,
kor,4514059500,전라북도,익산시,남중동,60,92,126,57,40.2,35,56,53.19,126.961166666666,35.9481083333333,,,,
kor,4514061000,전라북도,익산시,모현동,60,91,126,56,50.96,35,56,42.61,126.947488888888,35.9451694444444,,,,
kor,4514062000,전라북도,익산시,송학동,60,91,126,56,34.79,35,56,7.19,126.942997222222,35.9353305555555,,,,
kor,4514064600,전라북도,익산시,영등1동,60,92,126,58,28.76,35,56,57.78,126.974655555555,35.9493833333333,,,,
kor,4514064700,전라북도,익산시,영등2동,60,92,126,58,44.71,35,57,26.05,126.979086111111,35.9572361111111,,,,
kor,4514065200,전라북도,익산시,어양동,60,92,126,59,11.32,35,57,8.47,126.986477777777,35.9523527777777,,,,
kor,4514065600,전라북도,익산시,신동,60,92,126,57,48.2,35,57,24.63,126.963388888888,35.9568416666666,,,,
kor,4514067000,전라북도,익산시,팔봉동,61,92,127,0,56.84,35,57,48.27,127.015788888888,35.9634083333333,,,,
kor,4514069000,전라북도,익산시,삼성동,60,92,126,59,29.59,35,57,35.03,126.991552777777,35.9597305555555,,,,
kor,4518000000,전라북도,정읍시,,58,83,126,51,29.2,35,34,0.74,126.858111111111,35.5668722222222,,,,
kor,4518025000,전라북도,정읍시,신태인읍,59,86,126,53,19.47,35,41,6.52,126.888741666666,35.6851444444444,,,,
kor,4518031000,전라북도,정읍시,북면,59,84,126,53,39.59,35,36,22.41,126.894330555555,35.606225,,,,
kor,4518032000,전라북도,정읍시,입암면,57,82,126,47,43.11,35,30,2.8,126.795308333333,35.5007777777777,,,,
kor,4518033000,전라북도,정읍시,소성면,57,83,126,47,7.11,35,33,13.85,126.785308333333,35.5538472222222,,,,
kor,4518034000,전라북도,정읍시,고부면,57,84,126,46,25.67,35,36,55.99,126.773797222222,35.6155527777777,,,,
kor,4518035000,전라북도,정읍시,영원면,57,85,126,47,14.55,35,39,7.55,126.787375,35.6520972222222,,,,
kor,4518036000,전라북도,정읍시,덕천면,58,84,126,50,40.84,35,36,56.16,126.844677777777,35.6156,,,,
kor,4518037000,전라북도,정읍시,이평면,58,85,126,50,24.88,35,39,42.88,126.840244444444,35.6619111111111,,,,
kor,4518038000,전라북도,정읍시,정우면,59,85,126,52,40.71,35,38,30.69,126.877974999999,35.6418583333333,,,,
kor,4518039000,전라북도,정읍시,태인면,60,85,126,56,4.67,35,38,51.66,126.934630555555,35.6476833333333,,,,
kor,4518040000,전라북도,정읍시,감곡면,59,86,126,55,50.11,35,42,42.72,126.930586111111,35.7118666666666,,,,
kor,4518041000,전라북도,정읍시,옹동면,60,85,126,58,35.76,35,38,25.69,126.9766,35.6404694444444,,,,
kor,4518042000,전라북도,정읍시,칠보면,61,84,126,59,44.4,35,35,58.64,126.995666666666,35.5996222222222,,,,
kor,4518043000,전라북도,정읍시,산내면,61,83,127,1,56.35,35,33,54.96,127.032319444444,35.5652666666666,,,,
kor,4518044000,전라북도,정읍시,산외면,61,84,127,2,39.08,35,37,6.39,127.044188888888,35.6184416666666,,,,
kor,4518051000,전라북도,정읍시,수성동,58,83,126,51,19.35,35,33,58.19,126.855375,35.5661638888888,,,,
kor,4518052000,전라북도,정읍시,장명동,58,83,126,51,31.35,35,33,52.55,126.858708333333,35.5645972222222,,,,
kor,4518053500,전라북도,정읍시,내장상동,58,83,126,52,15.11,35,33,15.74,126.870863888888,35.5543722222222,,,,
kor,4518054500,전라북도,정읍시,시기동,58,83,126,51,4.11,35,33,45.92,126.851141666666,35.5627555555555,,,,
kor,4518056500,전라북도,정읍시,초산동,58,83,126,51,8.83,35,33,42.86,126.8524522,35.56190576,20140319,,,
kor,4518057000,전라북도,정읍시,연지동,58,83,126,50,50.71,35,33,55.27,126.847419444444,35.5653527777777,,,,
kor,4518058000,전라북도,정읍시,농소동,58,84,126,49,49.84,35,34,48.97,126.830511111111,35.5802694444444,,,,
kor,4518059500,전라북도,정읍시,상교동,58,83,126,50,23.4,35,32,49.46,126.839833333333,35.5470722222222,,,,
kor,4519000000,전라북도,남원시,,68,80,127,23,33.0,35,24,47.72,127.3925,35.4132555555555,,,,
kor,4519025000,전라북도,남원시,운봉읍,70,81,127,31,51.79,35,26,12.22,127.531052777777,35.4367277777777,,,,
kor,4519031000,전라북도,남원시,주천면,69,79,127,26,38.64,35,23,16.1,127.444066666666,35.3878055555555,,,,
kor,4519032000,전라북도,남원시,수지면,67,78,127,22,25.11,35,20,10.47,127.373641666666,35.3362416666666,,,,
kor,4519033000,전라북도,남원시,송동면,67,79,127,20,21.32,35,21,5.86,127.339255555555,35.3516277777777,,,,
kor,4519034000,전라북도,남원시,주생면,67,79,127,19,25.2,35,22,32.82,127.323666666666,35.3757833333333,,,,
kor,4519035000,전라북도,남원시,금지면,66,79,127,18,21.67,35,21,16.33,127.306019444444,35.3545361111111,,,,
kor,4519036000,전라북도,남원시,대강면,65,78,127,13,47.59,35,20,39.33,127.229886111111,35.3442583333333,,,,
kor,4519037000,전라북도,남원시,대산면,67,80,127,19,38.28,35,25,44.58,127.3273,35.42905,,,,
kor,4519038000,전라북도,남원시,사매면,67,82,127,21,45.4,35,29,43.77,127.362611111111,35.4954916666666,,,,
kor,4519039000,전라북도,남원시,덕과면,67,82,127,21,15.15,35,30,50.77,127.354208333333,35.5141027777777,,,,
kor,4519040000,전라북도,남원시,보절면,68,82,127,24,16.15,35,30,36.27,127.404486111111,35.510075,,,,
kor,4519041000,전라북도,남원시,산동면,69,82,127,28,42.0,35,29,22.75,127.478333333333,35.4896527777777,,,,
kor,4519042000,전라북도,남원시,이백면,69,80,127,27,36.23,35,25,25.75,127.460063888888,35.4238194444444,,,,
kor,4519045000,전라북도,남원시,아영면,72,82,127,36,54.11,35,30,20.07,127.615030555555,35.505575,,,,
kor,4519046000,전라북도,남원시,산내면,72,80,127,37,31.32,35,24,58.14,127.625366666666,35.41615,,,,
kor,4519047000,전라북도,남원시,인월면,71,81,127,36,8.23,35,27,40.8,127.602286111111,35.4613333333333,,,,
kor,4519051000,전라북도,남원시,동충동,68,80,127,23,6.35,35,24,28.69,127.385097222222,35.4079694444444,,,,
kor,4519052000,전라북도,남원시,죽항동,68,80,127,23,12.0,35,24,16.3,127.386666666666,35.4045277777777,,,,
kor,4519054000,전라북도,남원시,노암동,68,80,127,22,56.44,35,23,47.53,127.382344444444,35.3965361111111,,,,
kor,4519055000,전라북도,남원시,금동,67,80,127,22,38.96,35,23,58.0,127.377488888888,35.3994444444444,,,,
kor,4519056000,전라북도,남원시,왕정동,67,80,127,22,18.71,35,24,18.71,127.371863888888,35.4051972222222,,,,
kor,4519057000,전라북도,남원시,향교동,68,80,127,22,58.47,35,24,50.47,127.382908333333,35.4140194444444,,,,
